date,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,ema_20,ema_50,ema_200,rsi_14,macd_line,macd_signal,macd_hist,vwap,vwap_upper_1,vwap_lower_1,vwap_upper_2,vwap_lower_2
2025-05-26,1628.94,1664.68,1617.94,1641.31,247297,INFY,1601.2525,1614.7034,,1605.0409,1615.3763,,58.1814,8.2059,0.7429,7.463,1598.3373,1621.6343,1575.0403,1644.9312,1551.7434
2025-05-27,1659.93,1699.17,1637.07,1668.12,2176925,INFY,1605.9495,1612.931,,1611.0484,1617.4447,,62.6226,12.0385,3.0021,9.0364,1604.6055,1631.3691,1577.8419,1658.1327,1551.0783
2025-05-28,1652.79,1728.91,1648.5,1688.71,1931941,INFY,1610.705,1611.4798,,1618.4447,1620.2394,,65.6406,16.5466,5.711,10.8356,1610.2138,1642.5392,1577.8884,1674.8645,1545.5631
2025-05-29,1675.81,1705.1,1673.48,1689.29,1068928,INFY,1615.3625,1609.6166,,1625.1919,1622.9473,,65.7246,19.9362,8.556,11.3802,1613.6962,1650.247,1577.1454,1686.7978,1540.5946
2025-05-30,1678.96,1694.11,1670.77,1682.44,799390,INFY,1620.07,1608.1164,,1630.6441,1625.2803,,63.7436,21.8183,11.2085,10.6098,1616.3687,1655.2386,1577.4988,1694.1086,1538.6288
2025-06-02,1692.8,1717.23,1672.6,1694.92,1728744,INFY,1623.867,1606.49,,1636.7656,1628.0113,,65.768,24.0398,13.7747,10.2651,1620.6809,1662.9949,1578.3669,1705.309,1536.0528
2025-06-03,1719.48,1725.47,1688.53,1707.0,570143,INFY,1627.711,1605.1804,,1643.4546,1631.1089,,67.6508,26.47,16.3138,10.1562,1621.9618,1668.1853,1575.7383,1714.4088,1529.5148
2025-06-04,1723.98,1756.1,1716.18,1736.14,1452022,INFY,1635.1885,1604.1158,,1652.2818,1635.2278,,71.6952,30.3969,19.1304,11.2665,1628.4583,1679.5226,1577.394,1730.5869,1526.3297
2025-06-05,1731.14,1757.12,1721.46,1739.29,763437,INFY,1642.6415,1603.8338,,1660.5683,1639.3086,,72.1012,33.3784,21.98,11.3984,1637.1673,1692.0588,1582.2758,1746.9502,1527.3844
2025-06-06,1763.28,1776.09,1695.93,1736.01,1009132,INFY,1651.326,1604.302,,1667.7532,1643.1009,,70.9597,35.0723,24.5985,10.4738,1642.6211,1697.8744,1587.3678,1753.1277,1532.1145
2025-06-09,1721.23,1764.53,1690.08,1727.31,967478,INFY,1658.159,1605.4342,,1673.4253,1646.4032,,67.8895,35.3057,26.7399,8.5658,1647.3075,1703.1093,1591.5057,1758.9111,1535.7039
2025-06-10,1721.49,1738.0,1718.98,1728.49,800853,INFY,1666.099,1606.9046,,1678.6695,1649.6223,,68.0912,35.1804,28.428,6.7524,1653.1427,1706.9561,1599.3293,1760.7696,1545.5158
2025-06-11,1720.15,1730.58,1685.9,1708.24,1448321,INFY,1671.1505,1608.7282,,1681.4858,1651.921,,61.0101,33.0659,29.3556,3.7103,1659.1451,1711.8708,1606.4194,1764.5964,1553.6938
2025-06-12,1682.14,1688.53,1666.1,1677.32,848510,INFY,1675.0525,1610.4102,,1681.089,1652.917,,52.1007,28.5658,29.1976,-0.6318,1661.534,1711.4751,1611.5929,1761.4162,1561.6518
2025-06-13,1686.85,1703.76,1683.43,1693.6,1344985,INFY,1680.552,1612.7634,,1682.2806,1654.5125,,55.7636,26.0133,28.5608,-2.5475,1664.8263,1709.9959,1619.6567,1755.1655,1574.4871
2025-06-16,1709.38,1722.67,1654.37,1688.52,1159143,INFY,1685.833,1615.6162,,1682.8748,1655.8461,,54.3666,23.3118,27.511,-4.1992,1681.9545,1720.844,1643.065,1759.7335,1604.1755
2025-06-17,1695.85,1727.36,1646.39,1686.87,997040,INFY,1688.685,1618.408,,1683.2553,1657.0627,,53.8943,20.7979,26.1684,-5.3705,1685.9188,1722.5087,1649.3289,1759.0986,1612.739
2025-06-18,1713.01,1722.41,1640.39,1681.4,1603752,INFY,1691.555,1620.7204,,1683.0786,1658.0171,,52.273,18.155,24.5657,-6.4107,1688.7796,1722.1372,1655.422,1755.4947,1622.0645
2025-06-19,1700.53,1714.97,1683.87,1699.42,1499537,INFY,1695.5625,1623.4738,,1684.6349,1659.6408,,56.8754,17.315,23.1155,-5.8005,1695.0224,1723.7296,1666.3152,1752.4368,1637.608
2025-06-20,1701.74,1762.61,1689.44,1726.02,1064357,INFY,1700.021,1627.1592,,1688.5764,1662.2439,,62.6076,18.5814,22.2087,-3.6273,1699.434,1725.3297,1673.5383,1751.2254,1647.6426
2025-06-23,1684.59,1709.44,1668.13,1688.78,592017,INFY,1702.3945,1630.093,,1688.5957,1663.2845,,52.1554,16.3912,21.0452,-4.654,1699.7726,1721.906,1677.6392,1744.0394,1655.5058
2025-06-24,1659.26,1680.02,1654.23,1667.12,2229000,INFY,1702.3445,1632.844,,1686.5504,1663.4349,,47.2178,12.7605,19.3883,-6.6278,1699.6106,1721.8262,1677.395,1744.0418,1655.1794
2025-06-25,1682.41,1703.71,1648.52,1676.11,1502023,INFY,1701.7145,1636.9352,,1685.5561,1663.932,,49.3607,10.4877,17.6082,-7.1205,1699.0038,1721.7972,1676.2104,1744.5906,1653.417
2025-06-26,1719.4,1731.2,1683.24,1707.22,1759177,INFY,1702.611,1641.295,,1687.6193,1665.6295,,56.0154,11.0692,16.3004,-5.2312,1700.0327,1722.6637,1677.4017,1745.2948,1654.7706
2025-06-27,1694.22,1714.28,1693.05,1703.66,2205139,INFY,1703.672,1645.267,,1689.147,1667.1209,,55.1227,11.1147,15.2632,-4.1485,1700.8967,1723.0241,1678.7693,1745.1515,1656.6419
2025-06-30,1692.86,1711.93,1645.99,1678.96,996401,INFY,1702.874,1648.3812,,1688.1768,1667.5852,,49.2572,9.0533,14.0212,-4.9679,1700.4324,1723.1714,1677.6934,1745.9103,1654.9545
2025-07-01,1672.22,1695.36,1670.53,1682.94,5195389,INFY,1701.671,1650.2094,,1687.6781,1668.1874,,50.1772,7.6525,12.7475,-5.095,1697.2186,1720.3605,1674.0767,1743.5025,1650.9347
2025-07-02,1710.79,1727.49,1666.07,1696.78,1113622,INFY,1699.703,1652.2852,,1688.5449,1669.3086,,53.3448,7.5719,11.7124,-4.1405,1695.2597,1716.9438,1673.5756,1738.628,1651.8914
2025-07-03,1698.82,1703.93,1670.03,1686.98,1063035,INFY,1697.0875,1654.4226,,1688.3959,1670.0016,,50.8782,6.6407,10.698,-4.0573,1693.8169,1713.5411,1674.0927,1733.2653,1654.3685
2025-07-04,1662.9,1678.06,1659.14,1668.6,1663723,INFY,1693.717,1656.3722,,1686.5106,1669.9467,,46.5323,4.3692,9.4323,-5.0631,1691.0042,1709.4451,1672.5633,1727.8861,1654.1223
2025-07-07,1693.66,1728.92,1652.49,1690.71,1521683,INFY,1691.887,1658.6404,,1686.9105,1670.7609,,51.8593,4.3036,8.4065,-4.1029,1689.8419,1706.5044,1673.1794,1723.167,1656.5168
2025-07-08,1673.1,1724.06,1659.43,1691.74,1654042,INFY,1690.0495,1660.9916,,1687.3705,1671.5836,,52.0987,4.2852,7.5823,-3.2971,1688.9581,1703.2261,1674.6901,1717.4941,1660.4221
2025-07-09,1685.4,1758.34,1684.34,1721.34,1332757,INFY,1690.7045,1663.5464,,1690.6057,1673.5349,,58.4883,6.5833,7.3825,-0.7992,1689.444,1704.8466,1674.0414,1720.2491,1658.6389
2025-07-10,1797.53,1803.4,1776.69,1790.04,2651631,INFY,1696.3405,1667.4244,,1700.0756,1678.1037,,68.868,13.7891,8.6638,5.1253,1697.8016,1724.5174,1671.0858,1751.2332,1644.37
2025-07-11,1871.34,1885.65,1795.66,1840.65,523526,INFY,1703.693,1672.4716,,1713.4636,1684.478,,74.0214,23.3148,11.594,11.7208,1700.29,1742.1532,1658.4268,1784.0164,1616.5636
2025-07-14,1855.64,1865.19,1824.19,1844.69,938910,INFY,1711.5015,1676.9858,,1725.9614,1690.7609,,74.3859,30.8345,15.4421,15.3924,1704.9377,1757.1155,1652.7599,1809.2934,1600.582
2025-07-15,1859.28,1899.54,1841.07,1870.31,1542303,INFY,1720.6735,1681.7896,,1739.7089,1697.802,,76.6256,38.4184,20.0374,18.381,1713.3004,1775.9849,1650.6159,1838.6694,1587.9314
2025-07-16,1900.52,1916.18,1836.42,1876.3,1439521,INFY,1730.4185,1687.5838,,1752.7175,1704.8019,,77.1292,44.4002,24.9099,19.4903,1722.0976,1792.97,1651.2252,1863.8424,1580.3528
2025-07-17,1874.65,1899.5,1842.23,1870.86,1030916,INFY,1738.9905,1693.1964,,1763.9692,1711.314,,75.5376,48.1469,29.5573,18.5896,1727.9494,1804.976,1650.9228,1882.0026,1573.8962
2025-07-18,1921.03,1926.92,1849.07,1887.99,746640,INFY,1747.089,1699.7098,,1775.7807,1718.2425,,77.1374,51.9001,34.0259,17.8742,1731.7835,1815.591,1647.976,1899.3986,1564.1684
2025-07-21,1867.68,1931.72,1857.98,1894.85,1175154,INFY,1757.3925,1705.7938,,1787.1206,1725.1683,,77.7646,54.7965,38.18,16.6165,1738.5076,1827.289,1649.7262,1916.0703,1560.9449
2025-07-22,1890.82,1904.44,1878.23,1891.34,2805363,INFY,1768.6035,1712.2268,,1797.0463,1731.6848,,76.6067,56.1612,41.7762,14.385,1756.3968,1847.31,1665.4836,1938.2231,1574.5705
2025-07-23,1914.27,1918.59,1837.87,1878.23,692816,INFY,1778.7095,1717.6472,,1804.7781,1737.4317,,72.2778,55.5446,44.5299,11.0147,1762.7926,1854.1161,1671.4691,1945.4395,1580.1457
2025-07-24,1891.25,1927.94,1863.81,1895.87,889386,INFY,1788.142,1723.579,,1813.4535,1743.6449,,74.3759,55.8358,46.7911,9.0447,1769.7236,1862.9964,1676.4508,1956.2691,1583.1781
2025-07-25,1843.88,1872.64,1795.15,1833.9,1840594,INFY,1794.654,1728.5848,,1815.4008,1747.1844,,57.8199,50.4841,47.5297,2.9544,1778.2833,1869.8788,1686.6878,1961.4743,1595.0923
2025-07-28,1823.71,1875.13,1810.66,1842.9,1080814,INFY,1802.851,1733.7848,,1818.0198,1750.9379,,59.239,46.4338,47.3105,-0.8767,1783.7458,1871.7061,1695.7855,1959.6664,1607.8252
2025-07-29,1800.98,1841.67,1771.1,1806.39,698916,INFY,1809.0235,1737.316,,1816.9122,1753.1125,,51.6478,39.8188,45.8122,-5.9934,1804.1785,1887.4902,1720.8668,1970.8019,1637.5551
2025-07-30,1827.7,1840.56,1777.44,1809.0,1623675,INFY,1814.6345,1741.016,,1816.1586,1755.3042,,52.1202,34.3906,43.5279,-9.1373,1808.9129,1887.9358,1729.89,1966.9586,1650.8672
2025-07-31,1782.52,1837.56,1771.01,1804.29,960005,INFY,1820.5,1744.7164,,1815.0283,1757.2252,,51.1491,29.3701,40.6963,-11.3262,1813.5816,1886.7688,1740.3944,1959.956,1667.2072
2025-08-01,1791.94,1804.15,1759.99,1782.07,1363559,INFY,1826.1735,1747.6208,,1811.8894,1758.1995,,46.7261,23.3294,37.2229,-13.8935,1821.0589,1885.7568,1756.361,1950.4547,1691.6631
2025-08-04,1753.81,1836.6,1751.87,1794.23,670010,INFY,1831.3495,1750.6792,,1810.2075,1759.6125,,49.3094,19.3008,33.6385,-14.3377,1828.0885,1885.0574,1771.1196,1942.0262,1714.1508
2025-08-05,1759.72,1812.62,1750.98,1781.8,766291,INFY,1835.8525,1752.9528,,1807.5021,1760.4826,,46.8106,14.933,29.8974,-14.9644,1835.7602,1884.0048,1787.5156,1932.2494,1739.271
2025-08-06,1773.21,1791.93,1769.89,1780.91,657476,INFY,1838.831,1754.7968,,1804.9695,1761.2836,,46.6284,11.2698,26.1719,-14.9021,1840.5919,1882.8639,1798.3199,1925.1358,1756.048
2025-08-07,1781.36,1812.68,1780.71,1796.69,1366549,INFY,1839.1635,1756.9448,,1804.181,1762.6721,,50.3206,9.5301,22.8435,-13.3134,1843.8378,1885.7303,1801.9453,1927.6227,1760.0529
2025-08-08,1751.78,1781.45,1749.49,1765.47,502838,INFY,1835.4045,1758.6054,,1800.4942,1762.7818,,43.8563,5.568,19.3884,-13.8204,1842.1819,1887.191,1797.1728,1932.2,1752.1638
2025-08-11,1786.54,1788.2,1727.3,1757.75,1545017,INFY,1831.0575,1759.862,,1796.4233,1762.5845,,42.4056,1.7845,15.8676,-14.0831,1836.5061,1884.6597,1788.3525,1932.8132,1740.199
2025-08-12,1787.23,1792.63,1754.78,1773.7,1930412,INFY,1826.227,1761.196,,1794.2592,1763.0204,,46.3539,0.0723,12.7086,-12.6363,1829.2175,1878.0668,1780.3682,1926.9162,1731.5188
2025-08-13,1751.93,1785.12,1712.8,1748.96,954064,INFY,1819.86,1761.4524,,1789.945,1762.469,,41.5912,-3.2436,9.5181,-12.7617,1823.0225,1873.2803,1772.7647,1923.5381,1722.5069
2025-08-14,1696.67,1736.89,1667.56,1702.23,1169059,INFY,1811.4285,1760.7112,,1781.5912,1760.1067,,34.4014,-9.5323,5.708,-15.2403,1814.8933,1870.0512,1759.7354,1925.2091,1704.5775
2025-08-15,1663.29,1723.9,1645.76,1684.83,836235,INFY,1801.2705,1759.6876,,1772.3758,1757.1547,,32.1713,-15.7388,1.4187,-17.1575,1807.9508,1866.8471,1749.0545,1925.7433,1690.1583
2025-08-18,1653.7,1673.17,1651.11,1662.14,1263073,INFY,1789.635,1758.3842,1677.7338,1761.8772,1753.4286,1690.7574,29.4869,-22.2321,-3.3115,-18.9206,1795.8282,1858.1512,1733.5052,1920.4742,1671.1822
2025-08-19,1658.99,1739.8,1657.27,1698.54,1835779,INFY,1779.995,1757.7852,1678.1005,1755.8451,1751.2761,1690.8348,38.371,-24.1623,-7.4816,-16.6807,1776.1104,1836.7629,1715.4579,1897.4155,1654.8053
2025-08-20,1713.82,1718.69,1695.54,1707.12,1193175,INFY,1771.4395,1757.7628,1678.4366,1751.2046,1749.5445,1690.9969,40.281,-24.7149,-10.9283,-13.7866,1769.4973,1827.5775,1711.4171,1885.6577,1653.3369
2025-08-21,1702.88,1735.22,1659.12,1697.17,1573503,INFY,1761.5045,1758.1598,1678.6786,1746.0584,1747.4906,1691.0583,38.78,-25.6598,-13.8746,-11.7852,1760.0053,1812.3959,1707.6147,1864.7865,1655.2241
2025-08-22,1698.18,1739.29,1657.31,1698.3,1085936,INFY,1754.7245,1758.2538,1678.9818,1741.51,1745.5616,1691.1304,39.0578,-26.0176,-16.3032,-9.7144,1751.2079,1802.4993,1699.9165,1853.7908,1648.625
2025-08-25,1746.4,1754.03,1676.02,1715.02,949011,INFY,1748.3305,1758.7838,1679.375,1738.9872,1744.3639,1691.3681,43.1663,-24.6676,-17.9761,-6.6915,1745.3923,1792.9481,1697.8365,1840.504,1650.2806
2025-08-26,1752.33,1781.01,1738.62,1759.82,1481244,INFY,1746.002,1760.2428,1679.9951,1740.9712,1744.97,1692.0492,52.4218,-19.7551,-18.3319,-1.4232,1744.4961,1790.1622,1698.83,1835.8284,1653.1638
2025-08-27,1713.66,1727.88,1701.03,1714.45,1846547,INFY,1741.2745,1760.9038,1680.4126,1738.4454,1743.7731,1692.2721,44.5154,-19.3003,-18.5256,-0.7747,1737.8067,1781.4573,1694.1561,1825.1079,1650.5055
2025-08-28,1685.12,1708.14,1678.71,1693.43,1419751,INFY,1735.7315,1760.784,1680.4912,1734.1582,1741.7989,1692.2836,41.4,-20.4009,-18.9006,-1.5003,1732.6108,1774.8548,1690.3668,1817.0987,1648.1229
2025-08-29,1673.04,1704.6,1635.7,1670.15,2149016,INFY,1730.1355,1759.6666,1680.3022,1728.0622,1738.9891,1692.0634,38.2104,-22.8878,-19.6981,-3.1897,1724.6064,1767.7914,1681.4214,1810.9763,1638.2365
2025-09-01,1662.7,1686.61,1639.48,1663.05,825413,INFY,1723.5765,1759.152,1680.0682,1721.8706,1736.0111,1691.7747,37.2674,-25.1418,-20.7868,-4.355,1720.7618,1763.6606,1677.863,1806.5593,1634.9643
2025-09-02,1673.79,1698.88,1645.91,1672.4,1072273,INFY,1718.1065,1759.2576,1679.8106,1717.1591,1733.5166,1691.5819,39.3888,-25.8753,-21.8045,-4.0708,1716.9174,1758.9679,1674.8669,1801.0184,1632.8164
2025-09-03,1684.12,1708.8,1680.42,1694.61,1234575,INFY,1713.7915,1759.6276,1679.7802,1715.0115,1731.9908,1691.612,44.2147,-24.3834,-22.3203,-2.0631,1714.2638,1753.8883,1674.6393,1793.5129,1635.0147
2025-09-04,1742.41,1749.61,1678.22,1713.92,1060303,INFY,1709.653,1759.7616,1679.7892,1714.9076,1731.2821,1691.834,48.0848,-21.3963,-22.1355,0.7392,1709.9049,1744.4063,1675.4035,1778.9077,1640.9021
2025-09-05,1664.08,1715.88,1651.02,1683.45,1462275,INFY,1705.552,1759.3574,1679.8584,1711.9116,1729.4064,1691.7506,43.0138,-21.2427,-21.9569,0.7142,1707.427,1739.7503,1675.1037,1772.0737,1642.7803
2025-09-08,1651.07,1660.49,1638.33,1649.41,737992,INFY,1700.135,1758.7664,1679.9744,1705.9591,1726.2693,1691.3293,38.1708,-23.5958,-22.2847,-1.3111,1702.804,1734.997,1670.611,1767.19,1638.418
2025-09-09,1593.31,1631.27,1575.87,1603.57,876647,INFY,1691.6285,1757.179,1679.8092,1696.2078,1721.4575,1690.456,32.8129,-28.8272,-23.5932,-5.234,1693.8589,1728.0074,1659.7104,1762.156,1625.5618
2025-09-10,1580.08,1634.22,1575.36,1604.79,1314846,INFY,1684.42,1755.3392,1679.4567,1687.5013,1716.8823,1689.6036,33.0821,-32.5001,-25.3746,-7.1255,1687.175,1723.7168,1650.6332,1760.2587,1614.0913
2025-09-11,1594.3,1657.33,1594.02,1625.67,1146996,INFY,1680.592,1754.113,1679.3311,1681.6126,1713.3054,1688.9675,37.6844,-33.3417,-26.968,-6.3737,1683.7001,1722.2336,1645.1666,1760.767,1606.6332
2025-09-12,1612.19,1623.64,1597.48,1610.56,721855,INFY,1676.8785,1752.9522,1679.3224,1674.8457,1709.2761,1688.1873,35.7673,-34.8264,-28.5397,-6.2867,1681.5718,1723.1349,1640.0087,1764.698,1598.4456
2025-09-15,1612.31,1624.68,1567.95,1596.32,1396800,INFY,1673.5875,1751.0644,1679.2316,1667.3671,1704.8465,1687.2732,34.0113,-36.7288,-30.1775,-6.5513,1677.8474,1723.0828,1632.612,1768.3182,1587.3766
2025-09-16,1623.87,1685.19,1619.29,1652.24,1610552,INFY,1671.2725,1750.2744,1679.4119,1665.9264,1702.7835,1686.9246,45.3567,-33.3398,-30.81,-2.5298,1674.6984,1719.7741,1629.6227,1764.8499,1584.5469
2025-09-17,1632.45,1646.87,1630.18,1638.53,921962,INFY,1667.843,1748.6182,1679.6458,1663.3172,1700.2638,1686.4431,43.3872,-31.3984,-30.9277,-0.4707,1671.8042,1716.6177,1626.9907,1761.4313,1582.1771
2025-09-18,1584.09,1623.63,1577.47,1600.55,3178858,INFY,1663.012,1744.8284,1679.7461,1657.3394,1696.3534,1685.5884,38.4111,-32.5492,-31.252,-1.2972,1661.7479,1708.4035,1615.0923,1755.0591,1568.4367
2025-09-19,1582.39,1599.8,1568.01,1583.9,682785,INFY,1657.292,1739.6934,1679.9146,1650.3451,1691.9435,1684.5766,36.4381,-34.4081,-31.8832,-2.5249,1658.1893,1707.2417,1609.1369,1756.2941,1560.0845
2025-09-22,1606.07,1619.02,1583.11,1601.07,1816799,INFY,1651.5945,1734.821,1680.1962,1645.6523,1688.3798,1683.7457,39.8683,-34.1028,-32.3271,-1.7757,1652.3387,1700.9486,1603.7288,1749.5586,1555.1188
2025-09-23,1638.19,1647.78,1620.78,1634.28,607964,INFY,1645.3175,1730.1004,1680.7402,1644.5692,1686.2582,1683.2535,45.9445,-30.8257,-32.0268,1.2011,1645.8144,1687.2969,1604.3319,1728.7794,1562.8494
2025-09-24,1643.59,1664.15,1592.47,1628.31,1238315,INFY,1641.0105,1725.1406,1681.3364,1643.0207,1683.9858,1682.7068,45.063,-28.3831,-31.2981,2.915,1639.9885,1678.2628,1601.7142,1716.5371,1563.4399
2025-09-25,1652.44,1656.33,1629.34,1642.84,2536520,INFY,1638.481,1720.5802,1681.9462,1643.0035,1682.3722,1682.3101,47.6935,-24.9868,-30.0358,5.049,1637.4072,1673.653,1601.1614,1709.8987,1564.9157
2025-09-26,1596.69,1662.65,1594.93,1628.79,1349169,INFY,1636.413,1715.3962,1682.5149,1641.6498,1680.2709,1681.7776,45.4283,-23.162,-28.6611,5.4991,1634.2284,1669.7447,1598.7121,1705.261,1563.1958
2025-09-29,1544.15,1604.43,1532.49,1568.46,582912,INFY,1631.6835,1708.8684,1682.6278,1634.6794,1675.8862,1680.65,37.2478,-26.281,-28.185,1.904,1631.7969,1669.791,1593.8028,1707.7851,1555.8087
2025-09-30,1560.14,1563.26,1545.55,1554.41,2265029,INFY,1625.784,1702.1298,1682.4633,1627.0347,1671.1224,1679.3939,35.6383,-29.5459,-28.4572,-1.0887,1623.6145,1664.0369,1583.1921,1704.4593,1542.7697
2025-10-01,1508.93,1532.56,1507.18,1519.87,2140294,INFY,1617.047,1694.9626,1682.0874,1616.8285,1665.191,1677.8066,31.9798,-34.5225,-29.6703,-4.8522,1612.4135,1655.9416,1568.8854,1699.4697,1525.3573
2025-10-02,1537.94,1552.11,1515.16,1533.64,1245582,INFY,1608.033,1687.718,1681.7245,1608.9058,1660.0321,1676.3721,34.8512,-36.9297,-31.1222,-5.8075,1605.0216,1646.027,1564.0162,1687.0325,1523.0107
2025-10-03,1481.84,1529.07,1458.42,1493.75,2307977,INFY,1598.548,1680.915,1681.3044,1597.9386,1653.5112,1674.555,30.7956,-41.577,-33.2131,-8.3639,1592.0682,1636.5071,1547.6293,1680.946,1503.1904
2025-10-06,1486.09,1505.82,1462.94,1484.38,2215282,INFY,1590.2965,1673.7446,1680.7648,1587.1235,1646.8786,1672.6627,29.9149,-45.4916,-35.6688,-9.8228,1582.7544,1632.2821,1533.2267,1681.8098,1483.699
2025-10-07,1468.1,1469.95,1447.96,1458.95,1221787,INFY,1583.0655,1666.7958,1680.1949,1574.9165,1639.5089,1670.5362,27.6076,-50.0688,-38.5488,-11.52,1577.1972,1634.6134,1519.781,1692.0296,1462.3648
2025-10-08,1440.22,1484.64,1423.49,1454.07,1139920,INFY,1575.5295,1659.6972,1679.5862,1563.4073,1632.2368,1668.3823,27.1744,-53.4736,-41.5338,-11.9398,1571.3728,1635.3088,1507.4368,1699.2448,1443.5008
2025-10-09,1469.09,1505.12,1446.58,1475.85,2032091,INFY,1568.0385,1653.1284,1678.944,1555.0685,1626.104,1666.4666,32.2812,-53.7944,-43.9859,-9.8085,1563.1583,1629.6364,1496.6802,1696.1145,1430.2021
2025-10-10,1461.13,1494.46,1442.22,1468.34,942551,INFY,1560.9275,1646.8538,1678.2634,1546.8086,1619.9171,1664.4952,31.462,-54.0318,-45.9951,-8.0367,1559.2265,1628.4658,1489.9872,1697.7051,1420.7479
2025-10-13,1521.31,1533.89,1476.18,1505.04,706130,INFY,1556.3635,1641.07,1677.7906,1542.8307,1615.4121,1662.9085,39.5374,-50.6744,-46.9309,-3.7435,1556.2966,1626.0866,1486.5066,1695.8765,1416.7167
2025-10-14,1512.29,1522.88,1473.43,1498.15,1302104,INFY,1548.659,1635.397,1677.1864,1538.5754,1610.8136,1661.2691,38.6175,-48.0161,-47.148,-0.8681,1548.7317,1615.8337,1481.6297,1682.9357,1414.5277
2025-10-15,1504.96,1527.52,1504.91,1516.22,1279093,INFY,1542.5435,1630.1032,1676.6577,1536.4463,1607.1041,1659.8259,42.4026,-43.9447,-46.5073,2.5626,1544.6923,1608.6738,1480.7108,1672.6552,1416.7294
2025-10-16,1548.73,1589.97,1516.01,1552.99,1038189,INFY,1540.1655,1625.2292,1676.2986,1538.0219,1604.982,1658.7628,49.2592,-37.3209,-44.67,7.3491,1538.7955,1601.376,1476.215,1663.9566,1413.6344
2025-10-17,1541.71,1559.24,1534.39,1546.81,587033,INFY,1538.311,1620.856,1675.893,1538.8588,1602.7007,1657.6489,48.2202,-32.1989,-42.1758,9.9769,1537.8817,1599.6421,1476.1213,1661.4024,1414.361
2025-10-20,1542.91,1549.83,1493.35,1521.59,2680092,INFY,1534.337,1616.1328,1675.2888,1537.2142,1599.5199,1656.295,44.1295,-29.8309,-39.7068,9.8759,1532.4953,1592.5382,1472.4524,1652.5811,1412.4095
2025-10-21,1514.78,1516.5,1471.95,1494.23,1877718,INFY,1527.3345,1610.5434,1674.5202,1533.1205,1595.3909,1654.6825,40.1502,-29.8182,-37.7291,7.9109,1528.1372,1583.9268,1472.3476,1639.7164,1416.558
2025-10-22,1491.69,1516.23,1458.56,1487.4,866877,INFY,1520.289,1605.3122,1673.5144,1528.7661,1591.1559,1653.018,39.1999,-30.0134,-36.186,6.1726,1522.8806,1573.9446,1471.8166,1625.0086,1420.7526
2025-10-23,1476.39,1481.95,1454.7,1468.32,1486826,INFY,1511.563,1600.634,1672.5747,1523.0094,1586.3388,1651.1802,36.5942,-31.3462,-35.218,3.8718,1509.7124,1553.0607,1466.3641,1596.4091,1423.0157
2025-10-24,1477.32,1505.05,1440.28,1472.67,2096158,INFY,1503.757,1596.3908,1671.8403,1518.2151,1581.8812,1649.4039,37.6124,-31.6863,-34.5117,2.8254,1501.7724,1535.9964,1467.5484,1570.2203,1433.3245
2025-10-27,1466.05,1508.8,1436.19,1472.49,1120510,INFY,1498.9585,1592.5978,1671.0611,1513.8604,1577.5914,1647.6436,37.5855,-31.606,-33.9305,2.3245,1499.4261,1530.7013,1468.1509,1561.9765,1436.8757
2025-10-28,1425.39,1459.54,1410.6,1435.07,622591,INFY,1492.9915,1587.3284,1670.3027,1506.3565,1572.0023,1645.5284,32.3986,-34.1679,-33.978,-0.1899,1493.7324,1525.2548,1462.21,1556.7773,1430.6875
2025-10-29,1418.7,1441.43,1409.46,1425.44,672064,INFY,1488.27,1581.6948,1669.406,1498.6502,1566.2548,1643.3385,31.2051,-36.554,-34.4932,-2.0608,1490.0212,1524.2603,1455.7821,1558.4994,1421.543
2025-10-30,1452.37,1487.83,1425.8,1456.81,876093,INFY,1484.4285,1576.8876,1668.5516,1494.6654,1561.9628,1641.4825,39.0781,-35.5044,-34.6954,-0.809,1486.9397,1520.1141,1453.7653,1553.2885,1420.5909
2025-10-31,1460.11,1503.36,1459.83,1481.59,902186,INFY,1483.8205,1572.5534,1667.7745,1493.4201,1558.8109,1639.8915,44.4829,-32.3007,-34.2165,1.9158,1486.1396,1519.2456,1453.0336,1552.3515,1419.9277
2025-11-03,1480.86,1511.68,1454.18,1482.93,1199311,INFY,1483.748,1567.9116,1666.9615,1492.4211,1555.8352,1638.3297,44.7682,-29.3157,-33.2363,3.9206,1486.1416,1519.2479,1453.0353,1552.3541,1419.9291
2025-11-04,1556.56,1573.81,1515.52,1544.67,1514803,INFY,1488.034,1563.6086,1666.2803,1497.3972,1555.3974,1637.3978,55.9919,-21.7178,-30.9326,9.2148,1491.0277,1526.2364,1455.819,1561.4451,1420.6103
2025-11-05,1528.64,1554.36,1485.43,1519.89,1298176,INFY,1491.325,1559.7174,1665.4136,1499.5393,1554.0049,1636.2286,51.471,-17.4943,-28.245,10.7507,1494.1992,1529.1412,1459.2572,1564.0832,1424.3152
2025-11-06,1491.26,1537.1,1478.87,1507.98,722611,INFY,1492.9315,1556.0084,1664.2194,1500.3432,1552.2,1634.9525,49.4062,-14.936,-25.5832,10.6472,1496.1851,1531.1169,1461.2533,1566.0486,1426.3216
2025-11-07,1495.64,1527.66,1463.69,1495.68,2317924,INFY,1494.2985,1552.519,1662.7958,1499.8991,1549.9836,1633.5667,47.296,-13.7426,-23.2151,9.4725,1497.1812,1531.6316,1462.7308,1566.0819,1428.2805
