date,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,ema_20,ema_50,ema_200,rsi_14,macd_line,macd_signal,macd_hist,vwap,vwap_upper_1,vwap_lower_1,vwap_upper_2,vwap_lower_2
2025-05-23,3464.48,3536.01,3447.91,3491.96,1589163,TCS,3478.361,3474.9462,,3473.8329,3491.3682,,51.6261,-1.9608,0.1941,-2.1549,3484.481,3514.4655,3454.4965,3544.45,3424.512
2025-05-26,3380.76,3424.81,3372.08,3398.45,948774,TCS,3474.421,3471.2262,,3466.6536,3487.7243,,43.7428,-7.7502,-1.3948,-6.3554,3481.5428,3516.4539,3446.6317,3551.365,3411.7206
2025-05-27,3313.94,3454.89,3292.4,3373.65,720388,TCS,3470.903,3466.3702,,3457.7961,3483.2508,,41.9148,-14.176,-3.951,-10.225,3480.2156,3521.3444,3439.0868,3562.4733,3397.9579
2025-05-28,3415.85,3431.59,3363.8,3397.7,412393,TCS,3464.036,3462.7346,,3452.0727,3479.8959,,44.3439,-17.1305,-6.5869,-10.5436,3472.8406,3514.1625,3431.5187,3555.4844,3390.1968
2025-05-29,3458.85,3484.98,3384.0,3434.49,1454219,TCS,3462.608,3459.0208,,3450.3981,3478.1153,,47.931,-16.3152,-8.5326,-7.7826,3471.2169,3513.0648,3429.369,3554.9127,3387.5211
2025-05-30,3489.83,3524.13,3375.13,3449.63,2431056,TCS,3460.6595,3456.0876,,3450.325,3476.9982,,49.377,-14.2827,-9.6826,-4.6001,3468.7018,3510.1815,3427.2221,3551.6613,3385.7423
2025-06-02,3392.28,3469.79,3373.71,3421.75,758292,TCS,3457.67,3452.697,,3447.6035,3474.8316,,46.7996,-14.7516,-10.6964,-4.0552,3466.9298,3508.976,3424.8836,3551.0223,3382.8373
2025-06-03,3420.52,3496.43,3416.08,3456.26,1172641,TCS,3457.605,3451.7778,,3448.428,3474.1033,,50.2605,-12.1979,-10.9967,-1.2012,3466.6771,3508.7245,3424.6297,3550.772,3382.5822
2025-06-04,3480.99,3506.77,3375.57,3441.17,822272,TCS,3455.5595,3451.7254,,3447.7367,3472.8118,,48.7666,-11.2619,-11.0497,-0.2122,3465.1187,3506.9071,3423.3303,3548.6955,3381.5419
2025-06-05,3421.21,3538.45,3372.32,3455.39,3991284,TCS,3453.725,3452.539,,3448.4656,3472.1286,,50.2668,-9.2659,-10.693,1.4271,3463.2294,3504.126,3422.3328,3545.0225,3381.4363
2025-06-06,3477.57,3542.12,3392.36,3467.24,924271,TCS,3453.2435,3452.1048,,3450.2536,3471.9369,,51.5402,-6.6512,-9.8846,3.2334,3462.7447,3503.4106,3422.0788,3544.0764,3381.413
2025-06-09,3372.18,3510.66,3354.02,3432.34,1050523,TCS,3449.8105,3451.914,,3448.5476,3470.3841,,47.6689,-7.3109,-9.3699,2.059,3458.6163,3497.9132,3419.3194,3537.2101,3380.0225
2025-06-10,3332.8,3444.03,3323.63,3383.83,564884,TCS,3446.2215,3451.708,,3442.384,3466.9898,,42.851,-11.6141,-9.8187,-1.7954,3457.1148,3499.0438,3415.1858,3540.9728,3373.2568
2025-06-11,3315.65,3386.3,3292.19,3339.25,1713310,TCS,3438.9025,3450.9272,,3432.5617,3461.9804,,38.9545,-18.4095,-11.5369,-6.8726,3448.6388,3495.7788,3401.4988,3542.9188,3354.3588
2025-06-12,3355.56,3391.42,3304.44,3347.93,1010087,TCS,3432.0375,3450.7782,,3424.5016,3457.5078,,40.0966,-22.8313,-13.7958,-9.0355,3442.2613,3492.213,3392.3096,3542.1648,3342.3578
2025-06-13,3345.02,3479.18,3309.64,3394.41,674197,TCS,3424.554,3450.1852,,3421.6357,3455.0334,,45.9306,-22.3277,-15.5021,-6.8256,3431.216,3474.2273,3388.2047,3517.2386,3345.1934
2025-06-16,3429.5,3515.74,3401.86,3458.8,3685579,TCS,3424.135,3450.4506,,3425.1752,3455.1811,,52.7899,-16.5422,-15.7102,-0.832,3432.7703,3475.3835,3390.1571,3517.9967,3347.5439
2025-06-17,3517.74,3548.49,3408.17,3478.33,397577,TCS,3423.84,3450.7464,,3430.2375,3456.0889,,54.6683,-10.2629,-14.6207,4.3578,3432.4262,3474.6198,3390.2326,3516.8134,3348.039
2025-06-18,3379.58,3434.85,3345.14,3390.0,1164623,TCS,3422.889,3451.4118,,3426.4054,3453.4972,,45.7935,-12.2725,-14.1511,1.8786,3431.8809,3474.6368,3389.125,3517.3926,3346.3692
2025-06-19,3528.44,3537.17,3370.35,3453.76,695348,TCS,3423.317,3450.5804,,3429.0106,3453.5075,,51.8677,-8.6209,-13.045,4.4241,3431.8186,3474.8515,3388.7857,3517.8844,3345.7528
2025-06-20,3434.51,3487.17,3385.74,3436.45,760877,TCS,3420.5415,3449.8268,,3429.7191,3452.8386,,50.2223,-7.0425,-11.8445,4.802,3428.1879,3468.2479,3388.1279,3508.308,3348.0678
2025-06-23,3321.09,3403.38,3299.22,3351.3,1511243,TCS,3418.184,3447.7638,,3422.2506,3448.8567,,42.9967,-12.5183,-11.9793,-0.539,3424.793,3467.52,3382.066,3510.247,3339.339
2025-06-24,3344.46,3370.67,3287.18,3328.93,708533,TCS,3415.948,3446.0804,,3413.3629,3444.1537,,41.315,-18.4502,-13.2735,-5.1767,3423.5932,3469.8018,3377.3846,3516.0105,3331.1759
2025-06-25,3382.24,3395.59,3344.28,3369.94,818370,TCS,3414.56,3445.2528,,3409.2274,3441.2433,,45.5217,-19.6161,-14.542,-5.0741,3422.3301,3469.5223,3375.1379,3516.7144,3327.9458
2025-06-26,3278.23,3404.64,3243.97,3324.3,558801,TCS,3409.0505,3444.4486,,3401.1391,3436.6573,,41.9202,-23.9467,-16.4229,-7.5238,3419.4789,3470.4984,3368.4594,3521.5178,3317.44
2025-06-27,3334.79,3370.97,3324.75,3347.86,1476072,TCS,3403.962,3441.488,,3396.0649,3433.1751,,44.3671,-25.1873,-18.1758,-7.0115,3412.1599,3463.9877,3360.3321,3515.8155,3308.5043
2025-06-30,3370.63,3374.53,3326.27,3350.4,1267244,TCS,3400.3945,3439.7484,,3391.7159,3429.929,,44.6379,-25.6697,-19.6746,-5.9951,3408.734,3461.7157,3355.7523,3514.6974,3302.7706
2025-07-01,3316.72,3415.23,3282.55,3348.89,1710204,TCS,3395.026,3437.5476,,3387.6372,3426.751,,44.4992,-25.8755,-20.9148,-4.9607,3402.5363,3454.9967,3350.0759,3507.4571,3297.6155
2025-07-02,3389.42,3430.49,3374.14,3402.31,1917343,TCS,3393.083,3436.4564,,3389.0346,3425.7925,,50.373,-21.4805,-21.0279,-0.4526,3401.326,3452.6957,3349.9563,3504.0654,3298.5866
2025-07-03,3447.22,3470.38,3339.76,3405.07,1373086,TCS,3390.567,3434.1336,,3390.5618,3424.9799,,50.6635,-17.5721,-20.3368,2.7647,3392.5432,3441.8934,3343.193,3491.2436,3293.8428
2025-07-04,3402.62,3497.06,3344.26,3420.66,1113860,TCS,3388.238,3432.5542,,3393.4283,3424.8105,,52.36,-13.0661,-18.8826,5.8165,3390.9826,3437.5442,3344.421,3484.1059,3297.8593
2025-07-07,3430.05,3468.64,3357.94,3413.29,2145633,TCS,3387.2855,3431.275,,3395.3199,3424.3587,,51.4592,-9.9748,-17.1011,7.1263,3391.1574,3436.958,3345.3568,3482.7586,3299.5562
2025-07-08,3459.63,3506.81,3454.98,3480.9,681740,TCS,3392.139,3432.0128,,3403.4704,3426.576,,58.5112,-2.0457,-14.09,12.0443,3393.7307,3444.0644,3343.397,3494.3982,3293.0632
2025-07-09,3382.27,3423.14,3344.56,3383.85,513800,TCS,3394.369,3428.989,,3401.6018,3424.9005,,47.7805,-3.5521,-11.9824,8.4303,3397.3806,3446.2132,3348.548,3495.0459,3299.7153
2025-07-10,3473.86,3486.13,3362.66,3424.4,1545991,TCS,3398.1925,3428.216,,3403.773,3424.8808,,51.7613,-1.457,-9.8773,8.4203,3401.0908,3449.0824,3353.0992,3497.074,3305.1076
2025-07-11,3403.41,3439.74,3377.41,3408.57,1570683,TCS,3398.9005,3426.6154,,3404.2299,3424.2412,,50.1539,-1.0618,-8.1142,7.0524,3401.7254,3449.7627,3353.6881,3497.8,3305.6508
2025-07-14,3295.02,3369.83,3282.62,3326.23,1048687,TCS,3392.272,3423.5092,,3396.8013,3420.3976,,42.7224,-7.3085,-7.9531,0.6446,3389.1261,3437.6077,3340.6445,3486.0892,3292.163
2025-07-15,3293.44,3355.92,3213.53,3284.73,1317237,TCS,3382.592,3420.0526,,3386.1279,3415.0773,,39.5422,-15.4299,-9.4484,-5.9815,3381.8881,3431.5949,3332.1813,3481.3017,3282.4745
2025-07-16,3273.84,3288.7,3239.82,3264.26,1015719,TCS,3376.305,3415.6962,,3374.5214,3409.1629,,38.0382,-23.2499,-12.2087,-11.0412,3376.46,3432.7027,3320.2173,3488.9454,3263.9746
2025-07-17,3175.4,3266.76,3147.51,3207.14,1343817,TCS,3363.974,3409.9974,,3358.5803,3401.2404,,34.1362,-33.6683,-16.5006,-17.1677,3364.9312,3429.6894,3300.173,3494.4476,3235.4148
2025-07-18,3200.69,3219.68,3165.62,3192.65,1732226,TCS,3351.784,3404.313,,3342.7774,3393.0604,,33.2057,-42.603,-21.7211,-20.8819,3351.0232,3423.8624,3278.184,3496.7015,3205.3449
2025-07-21,3180.8,3286.04,3160.55,3223.3,1205245,TCS,3345.384,3398.759,,3331.3986,3386.4032,,37.1109,-46.6727,-26.7114,-19.9613,3344.8647,3423.1673,3266.5621,3501.4699,3188.2595
2025-07-22,3172.66,3272.34,3133.32,3202.83,1305092,TCS,3339.079,3393.7034,,3319.154,3379.2042,,35.6133,-50.9622,-31.5616,-19.4006,3338.081,3422.6076,3253.5544,3507.1342,3169.0278
2025-07-23,3268.41,3360.43,3223.49,3291.96,941399,TCS,3335.18,3389.83,,3316.5641,3375.7829,,45.8583,-46.6321,-34.5757,-12.0564,3335.3859,3420.2121,3250.5597,3505.0383,3165.7335
2025-07-24,3326.98,3337.94,3271.58,3304.76,1668023,TCS,3334.203,3386.2206,,3315.4399,3372.9977,,47.1586,-41.6871,-35.998,-5.6891,3333.7167,3418.787,3248.6464,3503.8572,3163.5762
2025-07-25,3310.68,3350.65,3267.34,3308.99,1479004,TCS,3332.2595,3381.5188,,3314.8256,3370.4875,,47.6065,-37.0003,-36.1984,-0.8019,3331.581,3416.7667,3246.3953,3501.9524,3161.2096
2025-07-28,3274.12,3362.5,3226.56,3294.53,766577,TCS,3329.466,3378.0658,,3312.8927,3367.5088,,46.1661,-34.0601,-35.7708,1.7107,3329.6014,3415.0765,3244.1263,3500.5516,3158.6512
2025-07-29,3219.33,3341.14,3190.53,3265.84,1235577,TCS,3325.3135,3373.698,,3308.4115,3363.5218,,43.3627,-33.6571,-35.348,1.6909,3325.2893,3411.7825,3238.7961,3498.2756,3152.303
2025-07-30,3278.56,3323.72,3162.03,3242.87,1968094,TCS,3317.3415,3370.375,,3302.1694,3358.7904,,41.2053,-34.7901,-35.2364,0.4463,3313.3576,3399.7278,3226.9874,3486.098,3140.6172
2025-07-31,3252.1,3252.93,3147.78,3200.36,866108,TCS,3307.106,3365.4782,,3292.4733,3352.5774,,37.4881,-38.6725,-35.9237,-2.7488,3304.5689,3392.1174,3217.0204,3479.6658,3129.472
2025-08-01,3197.3,3241.29,3182.37,3211.83,1775793,TCS,3296.6645,3359.8756,,3284.793,3347.0579,,39.0849,-40.3585,-36.8106,-3.5479,3293.3161,3379.0427,3207.5895,3464.7694,3121.8628
2025-08-04,3182.9,3193.87,3105.95,3149.91,929422,TCS,3283.4955,3354.9048,,3271.947,3339.3266,,34.0312,-46.159,-38.6803,-7.4787,3277.6316,3364.7185,3190.5447,3451.8055,3103.4577
2025-08-05,3204.58,3267.42,3188.33,3227.88,1371827,TCS,3270.8445,3351.9894,,3267.7501,3334.9562,,43.8726,-43.9578,-39.7358,-4.222,3269.5525,3343.9,3195.205,3418.2475,3120.8575
2025-08-06,3063.34,3162.37,3032.79,3097.58,1468956,TCS,3256.531,3345.987,,3251.5435,3325.6473,,34.5866,-52.1265,-42.2139,-9.9126,3257.8281,3336.6937,3178.9625,3415.5592,3100.097
2025-08-07,3175.46,3198.82,3127.25,3163.04,4621206,TCS,3243.463,3340.558,,3243.1146,3319.2705,,41.3076,-52.7105,-44.3133,-8.3972,3234.3537,3305.1842,3163.5232,3376.0146,3092.6928
2025-08-08,3092.22,3197.11,3053.15,3125.13,690440,TCS,3229.291,3334.068,,3231.8779,3311.6572,,38.82,-55.5916,-46.5689,-9.0227,3222.2128,3286.304,3158.1216,3350.3952,3094.0304
2025-08-11,3184.42,3256.74,3105.26,3181.0,1769621,TCS,3222.0295,3329.253,,3227.0324,3306.5334,,44.1574,-52.7585,-47.8068,-4.9517,3216.037,3276.7029,3155.3711,3337.3688,3094.7052
2025-08-12,3211.56,3270.11,3111.77,3190.94,2020887,TCS,3217.34,3323.9466,,3223.595,3302.0003,,45.0755,-49.1446,-48.0744,-1.0702,3211.3576,3270.5283,3152.1869,3329.699,3093.0162
2025-08-13,3142.82,3183.24,3124.07,3153.66,2214281,TCS,3211.81,3318.1964,,3216.9346,3296.183,,42.2687,-48.7271,-48.2049,-0.5222,3205.5725,3265.2932,3145.8518,3325.0138,3086.1312
2025-08-14,3083.95,3110.72,3074.27,3092.5,659097,TCS,3206.078,3310.9386,,3205.0836,3288.1955,,38.0795,-52.7235,-49.1086,-3.6149,3203.0755,3268.4976,3137.6534,3333.9198,3072.2312
2025-08-15,3096.69,3159.68,3058.95,3109.32,1149792,TCS,3201.9115,3303.7802,,3195.9633,3281.1807,,39.8452,-53.912,-50.0693,-3.8427,3200.0946,3268.979,3131.2102,3337.8634,3062.3258
2025-08-18,3118.53,3126.71,3093.63,3110.17,526136,TCS,3196.255,3297.3368,3536.0432,3187.7925,3274.4744,3491.6573,39.9384,-54.161,-50.8877,-3.2733,3197.5366,3269.1625,3125.9107,3340.7885,3054.2847
2025-08-19,3074.21,3207.83,3067.25,3137.54,3331384,TCS,3192.9905,3292.411,3532.3458,3183.0066,3269.1045,3488.1338,43.0011,-51.5555,-51.0212,-0.5343,3190.9625,3263.7514,3118.1736,3336.5403,3045.3847
2025-08-20,3196.41,3253.53,3170.77,3212.15,1144788,TCS,3189.0,3289.869,3529.0321,3185.7821,3266.8709,3485.3876,50.4227,-42.9748,-49.4119,6.4371,3188.7252,3257.9007,3119.5497,3327.0762,3050.3742
2025-08-21,3163.35,3187.22,3138.15,3162.68,974487,TCS,3181.896,3286.164,3525.1888,3183.5819,3262.785,3482.1766,46.1335,-39.7087,-47.4713,7.7626,3181.6548,3245.3987,3117.9109,3309.1426,3054.167
2025-08-22,3124.64,3156.7,3027.75,3092.22,2289889,TCS,3171.0575,3280.1202,3521.07,3174.8808,3256.0962,3478.2965,40.8089,-42.3179,-46.4406,4.1227,3169.2825,3228.55,3110.015,3287.8175,3050.7475
2025-08-25,3036.87,3101.96,3030.1,3066.03,1699260,TCS,3159.6325,3272.2648,3516.3298,3164.514,3248.6426,3474.1943,39.0067,-45.9692,-46.3463,0.3771,3160.9826,3217.1377,3104.8275,3273.2928,3048.6724
2025-08-26,3154.07,3157.97,3046.42,3102.2,1263591,TCS,3151.4505,3264.7422,3511.905,3158.5794,3242.8998,3470.4929,42.7659,-45.4206,-46.1612,0.7406,3154.7557,3206.3589,3103.1525,3257.9621,3051.5493
2025-08-27,3085.4,3095.37,3010.79,3053.08,1075169,TCS,3141.961,3258.0038,3507.155,3148.5318,3235.4559,3466.3395,39.2298,-48.3917,-46.6073,-1.7844,3145.8762,3197.2327,3094.5197,3248.5891,3043.1633
2025-08-28,3003.67,3011.65,2957.88,2984.77,731981,TCS,3131.1815,3248.624,3502.4831,3132.9355,3225.625,3461.5478,34.9072,-55.6171,-48.4092,-7.2079,3140.6689,3200.9699,3080.3679,3261.2708,3020.067
2025-08-29,3034.89,3074.71,2937.06,3005.88,2389104,TCS,3120.884,3240.0126,3497.879,3120.8349,3217.0076,3457.0138,37.2098,-58.9603,-50.5195,-8.4408,3126.7962,3190.1093,3063.4831,3253.4223,3000.1701
2025-09-01,3139.15,3153.4,3047.21,3100.3,708740,TCS,3118.4035,3234.9926,3493.8739,3118.8792,3212.4308,3453.4644,46.3509,-53.3756,-51.0907,-2.2849,3125.542,3188.6294,3062.4546,3251.7167,2999.3673
2025-09-02,3163.68,3189.93,3066.56,3128.25,565691,TCS,3113.422,3230.979,3489.9148,3119.7717,3209.1296,3450.2284,48.7303,-46.1623,-50.105,3.9427,3121.1049,3178.7957,3063.4141,3236.4865,3005.7233
2025-09-03,3189.34,3307.47,3186.57,3247.02,998027,TCS,3120.894,3228.5206,3486.9506,3131.8906,3210.6155,3448.2064,57.3806,-30.5102,-46.186,15.6758,3126.303,3191.0768,3061.5292,3255.8507,2996.7553
2025-09-04,3214.97,3345.34,3193.31,3269.32,1299663,TCS,3126.208,3227.421,3484.4515,3144.9791,3212.9176,3446.4265,58.7866,-16.1205,-40.1729,24.0524,3126.8893,3199.2218,3054.5568,3271.5543,2982.2243
2025-09-05,3234.42,3293.27,3212.78,3253.03,2744223,TCS,3132.603,3225.5244,3482.119,3155.2696,3214.4907,3444.5021,57.2995,-5.9624,-33.3308,27.3684,3138.6421,3216.3297,3060.9545,3294.0173,2983.2669
2025-09-08,3291.16,3291.94,3201.37,3246.65,432860,TCS,3135.8855,3223.4494,3479.7755,3163.9725,3215.7518,3442.5334,56.6946,1.5553,-26.3536,27.9089,3137.6427,3218.7929,3056.4925,3299.943,2975.3424
2025-09-09,3262.37,3274.57,3215.22,3244.89,654544,TCS,3138.583,3221.3694,3476.9226,3171.679,3216.8945,3440.5668,56.5173,7.2871,-19.6255,26.9126,3136.2459,3220.1719,3052.3199,3304.0978,2968.394
2025-09-10,3190.69,3311.19,3155.29,3233.24,688447,TCS,3142.562,3217.988,3473.6667,3177.5419,3217.5355,3438.5039,55.2852,10.7654,-13.5473,24.3127,3137.3603,3223.885,3050.8356,3310.4096,2964.311
2025-09-11,3219.79,3253.71,3155.52,3204.62,696266,TCS,3148.168,3213.979,3469.7906,3180.1208,3217.029,3436.1767,52.2704,11.0849,-8.6209,19.7058,3140.3723,3227.1144,3053.6302,3313.8564,2966.8882
2025-09-12,3245.59,3333.86,3187.93,3260.9,1582089,TCS,3155.747,3210.7838,3465.892,3187.814,3218.7494,3434.4326,57.2117,15.6984,-3.757,19.4554,3149.1483,3238.8874,3059.4092,3328.6265,2969.6701
2025-09-15,3261.36,3315.02,3168.5,3241.76,1422288,TCS,3162.3265,3207.3532,3461.5441,3192.9518,3219.6518,3432.5155,55.1217,17.6072,0.5158,17.0914,3154.8513,3245.8875,3063.8151,3336.9236,2972.779
2025-09-16,3250.24,3261.08,3204.32,3232.7,1412930,TCS,3167.0845,3202.3892,3457.5884,3196.7373,3220.1635,3430.5273,54.114,18.1794,4.0486,14.1308,3161.6191,3253.7715,3069.4667,3345.924,2977.3142
2025-09-17,3278.86,3316.26,3226.15,3271.21,1273868,TCS,3170.0375,3200.1364,3453.9412,3203.8299,3222.1653,3428.942,57.6575,21.4925,7.5373,13.9552,3164.9019,3259.4884,3070.3154,3354.0749,2975.7289
2025-09-18,3309.3,3346.31,3193.7,3270.01,503555,TCS,3175.404,3197.0486,3450.2608,3210.1328,3224.0416,3427.3606,57.5084,23.7476,10.7794,12.9682,3167.1567,3264.3135,3069.9999,3361.4702,2972.8432
2025-09-19,3256.19,3269.45,3197.1,3233.28,1277482,TCS,3182.457,3193.5428,3446.9737,3212.3373,3224.4039,3425.4295,52.9934,22.3137,13.0863,9.2274,3178.09,3274.0025,3082.1775,3369.9149,2986.2651
2025-09-22,3162.88,3239.5,3123.94,3181.72,1214768,TCS,3188.2415,3190.6526,3443.6274,3209.4214,3222.73,3423.0045,47.371,16.823,13.8336,2.9894,3186.5847,3278.5117,3094.6577,3370.4388,3002.7306
2025-09-23,3134.56,3166.05,3124.77,3145.41,1619397,TCS,3190.402,3187.8662,3439.8124,3203.325,3219.6979,3420.2424,43.8433,9.4329,12.9535,-3.5206,3188.3001,3278.5916,3098.0086,3368.8831,3007.7171
2025-09-24,3095.89,3142.15,3044.47,3093.31,1944643,TCS,3192.4135,3184.4472,3436.1039,3192.8474,3214.7415,3416.9893,39.3186,-0.6207,10.2386,-10.8593,3186.672,3274.1475,3099.1965,3361.6229,3011.7211
2025-09-25,3109.36,3152.36,3059.0,3105.68,1572703,TCS,3198.459,3182.418,3433.3024,3184.5458,3210.4645,3413.8917,40.8787,-7.5036,6.6902,-14.1938,3187.4885,3263.2519,3111.7251,3339.0153,3035.9617
2025-09-26,3097.47,3135.8,3012.73,3074.27,1332680,TCS,3201.8785,3180.0504,3430.4878,3174.0433,3205.1236,3410.5124,38.1936,-15.3163,2.2889,-17.6052,3199.3067,3267.0393,3131.5741,3334.7719,3063.8415
2025-09-29,3030.0,3051.78,3003.51,3027.65,1812826,TCS,3198.246,3176.1374,3427.4224,3160.1011,3198.1638,3406.7028,34.5647,-24.9817,-3.1652,-21.8165,3189.6846,3264.708,3114.6612,3339.7313,3039.6379
2025-09-30,3063.05,3091.43,2949.71,3020.57,1320662,TCS,3192.862,3172.4922,3424.5614,3146.8124,3191.1994,3402.8607,34.0358,-32.8345,-9.0991,-23.7354,3182.3761,3266.0517,3098.7005,3349.7273,3015.0249
2025-10-01,3046.86,3077.69,3040.75,3059.22,2532087,TCS,3183.472,3167.8374,3422.09,3138.4703,3186.0237,3399.4414,39.48,-35.5296,-14.3852,-21.1444,3168.6093,3256.3271,3080.8915,3344.0449,2993.1737
2025-10-02,3084.24,3114.58,3058.16,3086.37,924418,TCS,3174.3245,3163.4696,3419.3999,3133.5083,3182.1157,3396.3262,43.0366,-35.0704,-18.5222,-16.5482,3160.9351,3248.7682,3073.102,3336.6012,2985.269
2025-10-03,3129.1,3187.35,3109.12,3148.23,687422,TCS,3169.0845,3160.2544,3417.0406,3134.9104,3180.7869,3393.8576,50.2154,-29.3763,-20.693,-8.6833,3150.4375,3236.435,3064.44,3322.4324,2978.4426
2025-10-06,3111.95,3239.03,3110.62,3174.83,2331116,TCS,3165.4935,3157.8604,3414.5186,3138.7123,3180.5533,3391.6782,52.9606,-22.4584,-21.0461,-1.4123,3151.0048,3235.0705,3066.9391,3319.1361,2982.8735
2025-10-07,3180.85,3183.05,3136.23,3159.64,871192,TCS,3161.231,3155.7364,3412.0678,3140.7054,3179.7331,3389.3694,51.2236,-17.9942,-20.4357,2.4415,3149.0089,3230.9717,3067.0461,3312.9345,2985.0833
2025-10-08,3130.19,3199.24,3097.49,3148.36,1151494,TCS,3156.987,3153.8462,3409.0622,3141.4344,3178.5028,3386.9713,49.9143,-15.1913,-19.3868,4.1955,3146.8719,3227.0887,3066.6551,3307.3055,2986.4383
2025-10-09,3084.0,3105.88,3058.49,3082.18,617814,TCS,3150.865,3151.4826,3405.9491,3135.7911,3174.7255,3383.9386,42.9743,-18.1016,-19.1298,1.0282,3143.9465,3225.0044,3062.8886,3306.0622,2981.8308
2025-10-10,3068.44,3108.16,3046.16,3077.16,719946,TCS,3141.678,3148.7892,3402.9744,3130.2072,3170.8994,3380.886,42.4917,-20.5759,-19.419,-1.1569,3135.1644,3213.4602,3056.8686,3291.756,2978.5728
2025-10-13,3149.33,3161.0,3059.74,3110.37,787959,TCS,3135.1085,3147.9984,3399.7544,3128.318,3168.5257,3378.1943,46.7521,-19.6307,-19.4614,-0.1693,3128.5587,3203.4533,3053.6641,3278.348,2978.7694
2025-10-14,3071.65,3183.65,3065.59,3124.62,1418398,TCS,3129.7045,3145.9332,3396.3602,3127.9658,3166.8039,3375.6712,48.5146,-17.5297,-19.075,1.5453,3122.665,3193.96,3051.37,3265.2551,2980.0749
2025-10-15,3011.14,3140.35,3006.88,3073.61,612585,TCS,3119.8245,3145.4538,3392.7373,3122.789,3163.1492,3372.6656,43.0246,-19.753,-19.2106,-0.5424,3113.9821,3177.9507,3050.0135,3241.9193,2986.0449
2025-10-16,2965.4,3010.19,2935.73,2972.96,977726,TCS,3104.972,3141.6522,3388.376,3108.5196,3155.6908,3368.6884,34.6844,-29.2989,-21.2283,-8.0706,3105.5689,3167.2771,3043.8607,3228.9854,2982.1524
2025-10-17,2999.56,3049.22,2957.45,3003.34,712692,TCS,3093.475,3139.2164,3384.2734,3098.5025,3149.7163,3365.0531,38.5561,-34.0205,-23.7867,-10.2338,3096.1897,3154.0344,3038.345,3211.8792,2980.5002
2025-10-20,3022.41,3034.43,2943.1,2988.76,1737689,TCS,3083.827,3135.3716,3380.1263,3088.0508,3143.4043,3361.3089,37.41,-38.4951,-26.7284,-11.7667,3084.877,3143.3173,3026.4367,3201.7575,2967.9965
2025-10-21,2912.74,2944.31,2894.27,2919.29,1557171,TCS,3072.521,3129.9386,3375.5909,3071.9784,3134.6155,3356.9107,32.459,-47.104,-30.8035,-16.3005,3070.9882,3138.1148,3003.8616,3205.2413,2936.7351
2025-10-22,2937.87,2940.44,2869.84,2905.14,2178714,TCS,3063.1125,3124.9682,3371.1244,3056.089,3125.6164,3352.4155,31.5434,-54.4408,-35.531,-18.9098,3055.3353,3131.916,2978.7546,3208.4967,2902.1739
2025-10-23,2916.09,2965.13,2909.38,2937.25,792999,TCS,3054.691,3121.8632,3367.0112,3044.771,3118.2295,3348.2845,35.9585,-57.0071,-39.8262,-17.1809,3048.444,3129.2419,2967.6461,3210.0398,2886.8482
2025-10-24,2904.84,2911.14,2880.51,2895.83,693764,TCS,3045.769,3117.5934,3362.442,3030.5861,3109.508,3343.7825,33.0017,-61.6723,-44.1954,-17.4769,3042.7034,3130.7525,2954.6543,3218.8017,2866.6051
2025-10-27,2875.96,2995.66,2853.03,2924.35,994618,TCS,3040.604,3113.877,3358.4568,3020.4684,3102.2469,3339.609,36.8521,-62.3494,-47.8262,-14.5232,3038.8751,3130.9797,2946.7705,3223.0843,2854.6659
2025-10-28,2916.4,2976.98,2831.95,2904.47,868075,TCS,3034.799,3109.2156,3354.5034,3009.4209,3094.4909,3335.2793,35.328,-63.7552,-51.012,-12.7432,3034.8825,3131.8469,2937.9181,3228.8114,2840.9536
2025-10-29,2906.5,2965.73,2838.9,2902.31,2129510,TCS,3026.9535,3103.0188,3350.6118,2999.2199,3086.9544,3330.9711,35.1579,-64.3024,-53.6701,-10.6323,3019.7747,3120.9169,2918.6325,3222.0591,2817.4903
2025-10-30,2871.18,2914.75,2852.26,2883.51,513783,TCS,3016.8105,3097.4354,3346.9014,2988.1999,3078.9762,3326.5188,33.6394,-65.498,-56.0357,-9.4623,3013.889,3118.8587,2908.9193,3223.8285,2803.9495
2025-10-31,2778.21,2882.76,2775.22,2828.99,2028115,TCS,3000.8485,3092.1708,3343.1034,2973.0371,3069.1728,3321.5682,29.6412,-70.0375,-58.836,-11.2015,2994.1658,3102.3234,2886.0082,3210.4809,2777.8507
2025-11-03,2868.62,2870.5,2803.34,2836.92,608039,TCS,2983.953,3087.5886,3339.2314,2960.0735,3060.0649,3316.7459,30.9271,-72.1634,-61.5015,-10.6619,2970.6474,3076.5665,2864.7283,3182.4856,2758.8092
2025-11-04,2809.2,2857.32,2769.2,2813.26,1246214,TCS,2966.634,3081.8098,3335.1538,2946.0913,3050.3862,3311.7361,29.2116,-74.894,-64.18,-10.714,2954.5028,3058.484,2850.5216,3162.4651,2746.5405
2025-11-05,2777.5,2825.89,2767.39,2796.64,1574926,TCS,2949.048,3076.681,3330.986,2931.8578,3040.4354,3306.6107,28.0352,-77.5057,-66.8451,-10.6606,2933.781,3035.1185,2832.4435,3136.4561,2731.1059
2025-11-06,2788.92,2816.37,2710.4,2763.38,1844739,TCS,2933.108,3072.2532,3326.526,2915.8123,3029.5705,3301.2054,25.7963,-81.3218,-69.7405,-11.5813,2916.8617,3021.1844,2812.539,3125.5071,2708.2163
